id,ifi,policy_version_id,action,allowed_txn_categories,disallowed_txn_categories,allowed_time_slices,disallowed_time_slices,error_code,created_at,updated_at,_load_ts_ms,category_code,cdc_source_ts_ms,cdc_op
454638,600309,835754846392445825,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 02:20:34.332106+00:00,2023-10-10 02:20:34.332106+00:00,1696904673000,,1696904434341,
454641,600309,3471068931044386374,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 02:22:46.370573+00:00,2023-10-10 02:22:46.370573+00:00,1696905098000,,1696904566376,
454643,600309,4328471719727391737,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 02:24:38.067976+00:00,2023-10-10 02:24:38.067976+00:00,1696905098000,,1696904678074,
454645,600309,6734364051894284336,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 02:26:04.074083+00:00,2023-10-10 02:26:04.074083+00:00,1696905284000,,1696904764082,
454651,600309,6554133494242228430,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 02:30:21.828345+00:00,2023-10-10 02:30:21.828345+00:00,1696905417000,,1696905021834,
454654,600309,8278854632053130298,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 02:33:42.690019+00:00,2023-10-10 02:33:42.690019+00:00,1696905608000,,1696905222699,
454660,600309,5023979857487214538,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 02:39:10.663242+00:00,2023-10-10 02:39:10.663242+00:00,1696906033000,,1696905550669,
454666,600309,4276477150603386849,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 02:45:19.775584+00:00,2023-10-10 02:45:19.775584+00:00,1696906376000,,1696905919781,
454668,600309,1973966099255548518,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 02:46:59.204309+00:00,2023-10-10 02:46:59.204309+00:00,1696906493000,,1696906019212,
454682,600309,3287576507224762259,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 02:58:05.789891+00:00,2023-10-10 02:58:05.789891+00:00,1696907153000,,1696906685795,
454684,600309,3419203540722309066,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 02:59:49.514635+00:00,2023-10-10 02:59:49.514635+00:00,1696907153000,,1696906789520,
454688,600309,6548070551543262102,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 03:03:56.928741+00:00,2023-10-10 03:03:56.928741+00:00,1696907407000,,1696907036933,
454689,600309,7685221384290874980,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 03:04:02.183700+00:00,2023-10-10 03:04:02.183700+00:00,1696907407000,,1696907042188,
454693,600309,4191609414169401227,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 03:05:30.316633+00:00,2023-10-10 03:05:30.316633+00:00,1696907574000,,1696907130321,
454697,600309,1345361678292633255,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 03:08:59.675944+00:00,2023-10-10 03:08:59.675944+00:00,1696907782000,,1696907339681,
454701,600309,8829695294994405261,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 03:14:41.333651+00:00,2023-10-10 03:14:41.333651+00:00,1696907908000,,1696907681339,
454704,600309,2196220695201311246,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 03:16:43.438238+00:00,2023-10-10 03:16:43.438238+00:00,1696908499000,,1696907803444,
455167,600309,1387844728424938615,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 09:59:15.378427+00:00,2023-10-10 09:59:15.378427+00:00,1696932337000,,1696931955413,
455168,600309,3351161396300760131,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 09:59:23.401379+00:00,2023-10-10 09:59:23.401379+00:00,1696932337000,,1696931963407,
455169,600309,1560950737534307094,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 09:59:32.160585+00:00,2023-10-10 09:59:32.160585+00:00,1696932337000,,1696931972307,
455171,600309,8837335290911619133,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 09:59:38.409111+00:00,2023-10-10 09:59:38.409111+00:00,1696932337000,,1696931978413,
455173,600309,8614457445667873615,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 09:59:49.785040+00:00,2023-10-10 09:59:49.785040+00:00,1696932337000,,1696931989815,
455180,600309,8339642691444673867,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:00:25.753814+00:00,2023-10-10 10:00:25.753814+00:00,1696932506000,,1696932025766,
455185,600309,8857763517175906984,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:01:06.050515+00:00,2023-10-10 10:01:06.050515+00:00,1696932506000,,1696932066057,
455189,600309,6053141102800788419,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:01:19.019604+00:00,2023-10-10 10:01:19.019604+00:00,1696932506000,,1696932079024,
455198,600309,5499646496714705667,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:01:48.628363+00:00,2023-10-10 10:01:48.628363+00:00,1696932506000,,1696932108648,
455206,600309,2231109228891676131,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:02:15.626938+00:00,2023-10-10 10:02:15.626938+00:00,1696932506000,,1696932135634,
455208,600309,3382712794395636775,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:02:21.902854+00:00,2023-10-10 10:02:21.902854+00:00,1696932506000,,1696932141907,
455211,600309,554012046566762683,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:02:35.664415+00:00,2023-10-10 10:02:35.664415+00:00,1696932506000,,1696932155670,
455212,600309,1262050856292891249,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:02:40.998246+00:00,2023-10-10 10:02:40.998246+00:00,1696932506000,,1696932161004,
455217,600309,8615783141093075161,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:03:13.634475+00:00,2023-10-10 10:03:13.634475+00:00,1696932652000,,1696932193639,
455222,600309,105190980286386725,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:03:33.817760+00:00,2023-10-10 10:03:33.817760+00:00,1696932652000,,1696932213822,
455232,600309,521281427883128797,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:04:46.651185+00:00,2023-10-10 10:04:46.651185+00:00,1696932652000,,1696932286656,
455235,600309,4439871096753704878,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:05:04.880123+00:00,2023-10-10 10:05:04.880123+00:00,1696932933000,,1696932304885,
455239,600309,2408906088027348068,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:05:21.885164+00:00,2023-10-10 10:05:21.885164+00:00,1696932933000,,1696932321890,
455247,600309,4592755920863842386,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:06:37.612674+00:00,2023-10-10 10:06:37.612674+00:00,1696932933000,,1696932397617,
455254,600309,1824327204262174943,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:13:34.017964+00:00,2023-10-10 10:13:34.017964+00:00,1696933443000,,1696932814024,
455255,600309,1916050514020326756,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:13:45.257957+00:00,2023-10-10 10:13:45.257957+00:00,1696933443000,,1696932825337,
455259,600309,5036556245257877669,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:14:16.843390+00:00,2023-10-10 10:14:16.843390+00:00,1696933443000,,1696932856855,
455262,600309,5103936395045312242,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:14:32.867858+00:00,2023-10-10 10:14:32.867858+00:00,1696933443000,,1696932872872,
455268,600309,3111256621387091064,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:15:05.126518+00:00,2023-10-10 10:15:05.126518+00:00,1696933443000,,1696932905131,
455278,600309,3319777972597709067,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:15:17.721427+00:00,2023-10-10 10:15:17.721427+00:00,1696933443000,,1696932917726,
455282,600309,5559790294040808775,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:15:30.425886+00:00,2023-10-10 10:15:30.425886+00:00,1696933443000,,1696932930444,
455283,600309,3159403861639985929,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:15:31.368730+00:00,2023-10-10 10:15:31.368730+00:00,1696933443000,,1696932931377,
455289,600309,6147760936521473925,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:15:52.394539+00:00,2023-10-10 10:15:52.394539+00:00,1696933443000,,1696932952408,
455290,600309,5540147130340343412,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:16:08.564956+00:00,2023-10-10 10:16:08.564956+00:00,1696933443000,,1696932968579,
455293,600309,7995066730563597968,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:16:26.843072+00:00,2023-10-10 10:16:26.843072+00:00,1696933443000,,1696932986873,
455296,600309,8599999851596812849,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:16:41.992249+00:00,2023-10-10 10:16:41.992249+00:00,1696933443000,,1696933001996,
455300,600309,5255624343562308259,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:18:52.442415+00:00,2023-10-10 10:18:52.442415+00:00,1696933443000,,1696933132447,
455306,600309,8699737245576183262,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:23:06.650993+00:00,2023-10-10 10:23:06.650993+00:00,1696933925000,,1696933386655,
455308,600309,8802507926788216120,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:24:47.968120+00:00,2023-10-10 10:24:47.968120+00:00,1696934230000,,1696933487975,
455310,600309,26539299068557658,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:26:41.501909+00:00,2023-10-10 10:26:41.501909+00:00,1696934230000,,1696933601506,
455311,600309,9028369676143274531,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:28:16.850148+00:00,2023-10-10 10:28:16.850148+00:00,1696934230000,,1696933696855,
455312,600309,6817322200914110470,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:28:29.035608+00:00,2023-10-10 10:28:29.035608+00:00,1696934230000,,1696933709040,
455313,600309,386618527539175335,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:30:05.604990+00:00,2023-10-10 10:30:05.604990+00:00,1696934230000,,1696933805610,
455314,600309,2761939526846776929,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:30:15.841066+00:00,2023-10-10 10:30:15.841066+00:00,1696934230000,,1696933815847,
455318,600309,6578585919374845863,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:33:42.219900+00:00,2023-10-10 10:33:42.219900+00:00,1696934559000,,1696934022264,
455328,600309,6012507405299379804,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:39:38.518135+00:00,2023-10-10 10:39:38.518135+00:00,1696935068000,,1696934378540,
455343,600309,2345076697800830238,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:43:22.509100+00:00,2023-10-10 10:43:22.509100+00:00,1696935068000,,1696934602516,
455367,600309,630446516503790610,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:49:09.121613+00:00,2023-10-10 10:49:09.121613+00:00,1696935487000,,1696934949129,
455375,600309,1350207922776975909,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:51:13.227556+00:00,2023-10-10 10:51:13.227556+00:00,1696935487000,,1696935073235,
455399,600309,7053015889212807995,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 10:57:49.438378+00:00,2023-10-10 10:57:49.438378+00:00,1696935921000,,1696935469444,
455415,600309,3038036444917808623,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:01:53.374911+00:00,2023-10-10 11:01:53.374911+00:00,1696936343000,,1696935713383,
455417,600309,6046232955720744116,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:01:58.743400+00:00,2023-10-10 11:01:58.743400+00:00,1696936343000,,1696935718748,
455425,600309,5275082973829321195,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:04:55.636687+00:00,2023-10-10 11:04:55.636687+00:00,1696936343000,,1696935895641,
455435,600309,1347180939516246023,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:12:29.070125+00:00,2023-10-10 11:12:29.070125+00:00,1696936723000,,1696936349077,
455438,600309,7867467530472359321,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:14:11.592169+00:00,2023-10-10 11:14:11.592169+00:00,1696936723000,,1696936451598,
455442,600309,3436555591049973714,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:15:07.386849+00:00,2023-10-10 11:15:07.386849+00:00,1696936890000,,1696936507393,
455444,600309,8126185313857865117,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:16:53.482600+00:00,2023-10-10 11:16:53.482600+00:00,1696937071000,,1696936613489,
455457,600309,1122086213278338497,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:29:51.723967+00:00,2023-10-10 11:29:51.723967+00:00,1696937851000,,1696937391730,
455460,600309,5175468686770380994,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:32:04.744995+00:00,2023-10-10 11:32:04.744995+00:00,1696938080000,,1696937524750,
455463,600309,6292447388749004614,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:33:54.430421+00:00,2023-10-10 11:33:54.430421+00:00,1696938080000,,1696937634436,
455467,600309,6817118953712900789,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:35:47.564032+00:00,2023-10-10 11:35:47.564032+00:00,1696938080000,,1696937747569,
455479,600309,121970943805845428,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:45:34.093409+00:00,2023-10-10 11:45:34.093409+00:00,1696938833000,,1696938334099,
455484,600309,1537208218823176681,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:49:36.570121+00:00,2023-10-10 11:49:36.570121+00:00,1696939060000,,1696938576575,
455486,600309,2384272070579268728,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:51:18.399900+00:00,2023-10-10 11:51:18.399900+00:00,1696939217000,,1696938678404,
455488,600309,3824196817982083763,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:53:27.715357+00:00,2023-10-10 11:53:27.715357+00:00,1696939217000,,1696938807720,
455490,600309,1631089770443772651,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:55:15.715907+00:00,2023-10-10 11:55:15.715907+00:00,1696939217000,,1696938915722,
455495,600309,5094827244476534690,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:00:16.026148+00:00,2023-10-10 12:00:16.026148+00:00,1696939674000,,1696939216033,
455496,600309,3606160546719327811,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:00:21.273298+00:00,2023-10-10 12:00:21.273298+00:00,1696939674000,,1696939221282,
455499,600309,7415681601118867582,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:02:32.847168+00:00,2023-10-10 12:02:32.847168+00:00,1696939811000,,1696939352854,
455500,600309,437195827231253555,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:02:38.126465+00:00,2023-10-10 12:02:38.126465+00:00,1696939811000,,1696939358135,
455506,600309,954049294257555817,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:07:28.734112+00:00,2023-10-10 12:07:28.734112+00:00,1696940193000,,1696939648739,
455507,600309,1908001816158621056,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:07:56.419723+00:00,2023-10-10 12:07:56.419723+00:00,1696940193000,,1696939676427,
455524,600309,130176418576314523,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:23:39.860999+00:00,2023-10-10 12:23:39.860999+00:00,1696941117000,,1696940619867,
455526,600309,7465240328066472301,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:24:05.212209+00:00,2023-10-10 12:24:05.212209+00:00,1696941117000,,1696940645218,
455530,600309,2988855391367638470,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:28:26.422360+00:00,2023-10-10 12:28:26.422360+00:00,1696941261000,,1696940906428,
455532,600309,298721325063989323,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:28:56.185644+00:00,2023-10-10 12:28:56.185644+00:00,1696941261000,,1696940936192,
455533,600309,4250013628534929206,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:29:25.188851+00:00,2023-10-10 12:29:25.188851+00:00,1696941261000,,1696940965195,
455541,600309,5691993535427558859,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:32:45.383182+00:00,2023-10-10 12:32:45.383182+00:00,1696941644000,,1696941165393,
455543,600309,1779700267304479156,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:33:10.061612+00:00,2023-10-10 12:33:10.061612+00:00,1696941644000,,1696941190071,
455545,600309,1265882846344747091,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:33:22.127870+00:00,2023-10-10 12:33:22.127870+00:00,1696941644000,,1696941202137,
455551,600309,8456425835269800999,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:34:15.686475+00:00,2023-10-10 12:34:15.686475+00:00,1696941720000,,1696941255694,
455552,600309,583063707235256268,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:34:21.004232+00:00,2023-10-10 12:34:21.004232+00:00,1696941720000,,1696941261012,
455558,600309,413354461502327314,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:34:55.622348+00:00,2023-10-10 12:34:55.622348+00:00,1696941720000,,1696941295628,
455559,600309,1582207579753736975,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:35:02.395898+00:00,2023-10-10 12:35:02.395898+00:00,1696941720000,,1696941302408,
455565,600309,7025831501929162820,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:36:20.516859+00:00,2023-10-10 12:36:20.516859+00:00,1696941720000,,1696941380524,
455603,600309,2483726424014138003,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:09:31.065820+00:00,2023-10-11 00:09:31.065820+00:00,1696983316000,,1696982971076,
455605,600309,3354771410510359527,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:09:45.181399+00:00,2023-10-11 00:09:45.181399+00:00,1696983316000,,1696982985194,
455606,600309,314838985458694765,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:09:45.736866+00:00,2023-10-11 00:09:45.736866+00:00,1696983316000,,1696982985744,
455611,600309,6492615546075178188,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:10:02.945725+00:00,2023-10-11 00:10:02.945725+00:00,1696983316000,,1696983002962,
455613,600309,4926106837784783449,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:10:14.946863+00:00,2023-10-11 00:10:14.946863+00:00,1696983316000,,1696983014956,
455615,600309,7867752363448605256,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:10:20.743744+00:00,2023-10-11 00:10:20.743744+00:00,1696983316000,,1696983020780,
455620,600309,851602171302615912,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:10:51.248408+00:00,2023-10-11 00:10:51.248408+00:00,1696983316000,,1696983051371,
455621,600309,1719245812291312736,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:10:56.889178+00:00,2023-10-11 00:10:56.889178+00:00,1696983316000,,1696983056918,
455628,600309,1014630284910129721,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:11:15.714204+00:00,2023-10-11 00:11:15.714204+00:00,1696983316000,,1696983075729,
455629,600309,1280292936780956883,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:11:20.920484+00:00,2023-10-11 00:11:20.920484+00:00,1696983316000,,1696983080936,
455643,600309,724847492701574549,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:12:13.323915+00:00,2023-10-11 00:12:13.323915+00:00,1696983316000,,1696983133336,
455650,600309,5229743972234316689,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:12:31.045866+00:00,2023-10-11 00:12:31.045866+00:00,1696983316000,,1696983151058,
455653,600309,7152446568495927980,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:12:36.390850+00:00,2023-10-11 00:12:36.390850+00:00,1696983316000,,1696983156439,
455654,600309,6682933019118063375,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:12:37.326998+00:00,2023-10-11 00:12:37.326998+00:00,1696983316000,,1696983157361,
455657,600309,5079766995813650486,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:12:48.956125+00:00,2023-10-11 00:12:48.956125+00:00,1696983316000,,1696983168964,
455665,600309,3151687391785021538,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:13:43.016433+00:00,2023-10-11 00:13:43.016433+00:00,1696983576000,,1696983223039,
455668,600309,6204219488855529718,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:13:49.574204+00:00,2023-10-11 00:13:49.574204+00:00,1696983576000,,1696983229594,
455670,600309,8897752820054615220,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:13:55.449317+00:00,2023-10-11 00:13:55.449317+00:00,1696983576000,,1696983235458,
455674,600309,4377493760990360671,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:14:06.582286+00:00,2023-10-11 00:14:06.582286+00:00,1696983576000,,1696983246589,
455676,600309,7329243683096840002,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:14:13.422417+00:00,2023-10-11 00:14:13.422417+00:00,1696983576000,,1696983253427,
455679,600309,4439227533411376284,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:14:24.246145+00:00,2023-10-11 00:14:24.246145+00:00,1696983576000,,1696983264252,
455688,600309,616533607904620076,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:15:03.710617+00:00,2023-10-11 00:15:03.710617+00:00,1696983724000,,1696983303734,
455691,600309,6328771593428661006,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:15:37.586003+00:00,2023-10-11 00:15:37.586003+00:00,1696983724000,,1696983337677,
455694,600309,7088356171036431643,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:15:49.714250+00:00,2023-10-11 00:15:49.714250+00:00,1696983724000,,1696983349741,
455697,600309,7153205684016801578,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:16:05.746507+00:00,2023-10-11 00:16:05.746507+00:00,1696983724000,,1696983365751,
455700,600309,3134005477161389010,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:16:12.094917+00:00,2023-10-11 00:16:12.094917+00:00,1696983724000,,1696983372222,
455702,600309,5310570663801818772,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:16:17.737244+00:00,2023-10-11 00:16:17.737244+00:00,1696983724000,,1696983377742,
455703,600309,4708059424842335522,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:16:23.922192+00:00,2023-10-11 00:16:23.922192+00:00,1696983724000,,1696983383930,
455705,600309,373257037473330785,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:16:31.522235+00:00,2023-10-11 00:16:31.522235+00:00,1696983724000,,1696983391529,
455706,600309,579280886400533028,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:16:31.900609+00:00,2023-10-11 00:16:31.900609+00:00,1696983724000,,1696983391924,
455708,600309,6001520362842023445,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:16:37.755579+00:00,2023-10-11 00:16:37.755579+00:00,1696983724000,,1696983397768,
455715,600309,6756316120803240607,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:17:12.440173+00:00,2023-10-11 00:17:12.440173+00:00,1696983724000,,1696983432451,
455717,600309,6736032077371229041,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:17:17.955927+00:00,2023-10-11 00:17:17.955927+00:00,1696983724000,,1696983437962,
455718,600309,4207405130853754411,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:17:18.819349+00:00,2023-10-11 00:17:18.819349+00:00,1696983724000,,1696983438826,
455719,600309,5023763372394542044,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:17:26.150929+00:00,2023-10-11 00:17:26.150929+00:00,1696983724000,,1696983446158,
455721,600309,9136896203399435050,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:17:41.239340+00:00,2023-10-11 00:17:41.239340+00:00,1696983724000,,1696983461244,
455726,600309,3752169722751545857,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:17:56.615678+00:00,2023-10-11 00:17:56.615678+00:00,1696983724000,,1696983476624,
455728,600309,6434266102986995108,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:18:02.301060+00:00,2023-10-11 00:18:02.301060+00:00,1696983912000,,1696983482310,
455730,600309,8686766726334709561,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:18:13.440868+00:00,2023-10-11 00:18:13.440868+00:00,1696983912000,,1696983493452,
455731,600309,6277762245381646198,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:18:18.615280+00:00,2023-10-11 00:18:18.615280+00:00,1696983912000,,1696983498621,
455732,600309,7202193278260472066,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:18:18.930176+00:00,2023-10-11 00:18:18.930176+00:00,1696983912000,,1696983498939,
455734,600309,5572802015485189247,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:18:25.867673+00:00,2023-10-11 00:18:25.867673+00:00,1696983912000,,1696983505873,
