id,tenant_id,sequence_number,start_cbu_sequence_number,end_cbu_sequence_number,status,cycle_id,clock_id,calendar_id,attributes,created_at,modified_at,start_time,next_period_start_time,_load_ts_ms,cdc_source_ts_ms,live_processing_state,phase_transition_history,cdc_op
4581374000332339700,140793,234,234,234,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-11-21 05:34:08.286689+00:00,2020-08-20 18:30:00+00:00,2020-08-21 18:30:00+00:00,1700557395000,1700544848288,CUTOFF,"{""BOFI"":{""endTime"":1700475002096,""startTime"":1700474845119},""BOPI"":{""endTime"":1700474845119,""startTime"":1700474652662},""EOFI"":{""endTime"":1700481543088,""startTime"":1700481395038},""EOPI"":{""endTime"":1700481395038,""startTime"":1700480477285},""ACTIVE"":{""endTime"":1700480477285,""startTime"":1700475002096},""CLOSED"":{""endTime"":1700544847857,""startTime"":1700481543088},""INACTIVE"":{""endTime"":1700474652662}}",
7239594530190372800,600309,35,35,35,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-17 16:04:09.667725+00:00,2023-02-04 08:00:00+00:00,2023-02-05 08:00:00+00:00,1700557395000,1700237049669,CUTOFF,"{""BOFI"":{""endTime"":1699931551145,""startTime"":1699931534649},""BOPI"":{""endTime"":1699931534649,""startTime"":1699930415651},""EOFI"":{""endTime"":1700231086586,""startTime"":1700223850319},""EOPI"":{""endTime"":1700223850319,""startTime"":1700207690350},""ACTIVE"":{""endTime"":1700207690350,""startTime"":1699931551145},""CLOSED"":{""endTime"":1700237049614,""startTime"":1700231086586},""INACTIVE"":{""endTime"":1699930415651,""startTime"":1699930415651}}",
9165466072317988407,140793,298,298,298,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-21 18:10:58.506120+00:00,2010-10-24 18:30:00+00:00,2010-10-25 18:30:00+00:00,1700639226000,1700590258507,CUTOFF,"{""BOFI"":{""endTime"":1700589935114,""startTime"":1700589903451},""BOPI"":{""endTime"":1700589903451,""startTime"":1700589795565},""EOFI"":{""endTime"":1700590211393,""startTime"":1700590089282},""EOPI"":{""endTime"":1700590089282,""startTime"":1700589951681},""ACTIVE"":{""endTime"":1700589951681,""startTime"":1700589935114},""CLOSED"":{""endTime"":1700590258289,""startTime"":1700590211393},""INACTIVE"":{""endTime"":1700589795565}}",
4873521734467933787,600309,37,37,37,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-22 19:19:07.473744+00:00,2023-02-06 08:00:00+00:00,2023-02-07 08:00:00+00:00,1700681515000,1700680747475,CUTOFF,"{""BOFI"":{""endTime"":1700595326723,""startTime"":1700594800876},""BOPI"":{""endTime"":1700594800876,""startTime"":1700592081583},""EOFI"":{""endTime"":1700680455134,""startTime"":1700664654634},""EOPI"":{""endTime"":1700664654634,""startTime"":1700645315638},""ACTIVE"":{""endTime"":1700645315638,""startTime"":1700595326723},""CLOSED"":{""endTime"":1700680747404,""startTime"":1700680455134},""INACTIVE"":{""endTime"":1700592081583}}",
2635343171194444173,600309,38,38,38,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-23 10:37:26.863743+00:00,2023-02-07 08:00:00+00:00,2023-02-08 08:00:00+00:00,1700736229000,1700735846865,CUTOFF,"{""BOFI"":{""endTime"":1700681062050,""startTime"":1700681033122},""BOPI"":{""endTime"":1700681033122,""startTime"":1700680747404},""EOFI"":{""endTime"":1700735447497,""startTime"":1700733302902},""EOPI"":{""endTime"":1700733302902,""startTime"":1700731501299},""ACTIVE"":{""endTime"":1700731501299,""startTime"":1700681062050},""CLOSED"":{""endTime"":1700735846814,""startTime"":1700735447497},""INACTIVE"":{""endTime"":1700680747404}}",
4591210096378937996,600309,42,42,42,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-25 11:29:19.437315+00:00,2023-02-11 08:00:00+00:00,2023-02-12 08:00:00+00:00,1700912460000,1700911759438,CUTOFF,"{""BOFI"":{""endTime"":1700826356278,""startTime"":1700825776852},""BOPI"":{""endTime"":1700825776852,""startTime"":1700825552057},""EOFI"":{""endTime"":1700911486784,""startTime"":1700910430607},""EOPI"":{""endTime"":1700910430607,""startTime"":1700909161644},""ACTIVE"":{""endTime"":1700909161644,""startTime"":1700826356278},""CLOSED"":{""endTime"":1700911759382,""startTime"":1700911486784},""INACTIVE"":{""endTime"":1700825552057}}",u
479159654537608975,600309,43,43,43,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-25 12:24:42.327122+00:00,2023-02-12 08:00:00+00:00,2023-02-13 08:00:00+00:00,1700915878000,1700915082328,CUTOFF,"{""BOFI"":{""endTime"":1700912033531,""startTime"":1700912002036},""BOPI"":{""endTime"":1700912002036,""startTime"":1700911759382},""EOFI"":{""endTime"":1700914809309,""startTime"":1700914115571},""EOPI"":{""endTime"":1700914115571,""startTime"":1700912366268},""ACTIVE"":{""endTime"":1700912366268,""startTime"":1700912033531},""CLOSED"":{""endTime"":1700915081974,""startTime"":1700914809309},""INACTIVE"":{""endTime"":1700911759382}}",u
5769885735312250583,140793,299,299,299,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-25 14:51:14.512247+00:00,2010-10-25 18:30:00+00:00,2010-10-26 18:30:00+00:00,1700924688000,1700923874513,CUTOFF,"{""BOFI"":{""endTime"":1700590367072,""startTime"":1700590305188},""BOPI"":{""endTime"":1700590305188,""startTime"":1700590258289},""EOFI"":{""endTime"":1700923692335,""startTime"":1700923230812},""EOPI"":{""endTime"":1700923230812,""startTime"":1700739458619},""ACTIVE"":{""endTime"":1700739458619,""startTime"":1700590367072},""CLOSED"":{""endTime"":1700923874268,""startTime"":1700923692335},""INACTIVE"":{""endTime"":1700590258289}}",u
1116329160912422425,600309,46,46,46,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-26 16:59:24.846718+00:00,2023-02-15 08:00:00+00:00,2023-02-16 08:00:00+00:00,1701018278000,1701017964848,CUTOFF,"{""BOFI"":{""endTime"":1701011321711,""startTime"":1701011290426},""BOPI"":{""endTime"":1701011290426,""startTime"":1701011078199},""EOFI"":{""endTime"":1701017632115,""startTime"":1701016605152},""EOPI"":{""endTime"":1701016605152,""startTime"":1701015218372},""ACTIVE"":{""endTime"":1701015218372,""startTime"":1701011321711},""CLOSED"":{""endTime"":1701017964793,""startTime"":1701017632115},""INACTIVE"":{""endTime"":1701011078199}}",u
2235888942559496451,600309,48,48,48,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-27 12:54:15.735371+00:00,2023-02-17 08:00:00+00:00,2023-02-18 08:00:00+00:00,1701090080000,1701089655737,CUTOFF,"{""BOFI"":{""endTime"":1701075714316,""startTime"":1701075682943},""BOPI"":{""endTime"":1701075682943,""startTime"":1701075470864},""EOFI"":{""endTime"":1701077498821,""startTime"":1701076622309},""EOPI"":{""endTime"":1701076622309,""startTime"":1701075865983},""ACTIVE"":{""endTime"":1701075865983,""startTime"":1701075714316},""CLOSED"":{""endTime"":1701089655676,""startTime"":1701077498821},""INACTIVE"":{""endTime"":1701075470864}}",u
6999188236466040538,140793,250,250,250,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,"""null""",1970-01-01 00:00:00+00:00,2023-11-27 14:38:24.412151+00:00,2010-09-06 18:30:00+00:00,2010-09-07 18:30:00+00:00,1701096532000,1701095904414,CUTOFF,"{""BOFI"":{""endTime"":1699455262699,""startTime"":1699454797656},""BOPI"":{""endTime"":1699454797656,""startTime"":1699454605413},""EOFI"":{""endTime"":1701095760706,""startTime"":1701095169257},""EOPI"":{""endTime"":1701095169257,""startTime"":1699602925565},""ACTIVE"":{""endTime"":1699602925565,""startTime"":1699455262699},""CLOSED"":{""endTime"":1701095904163,""startTime"":1701095760706},""INACTIVE"":{""endTime"":1699454605413,""startTime"":1699454605413}}",u
3494606323589315939,600309,50,50,50,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-27 15:58:45.271908+00:00,2023-02-19 08:00:00+00:00,2023-02-20 08:00:00+00:00,1701101576000,1701100725275,CUTOFF,"{""BOFI"":{""endTime"":1701092641707,""startTime"":1701092631247},""BOPI"":{""endTime"":1701092631247,""startTime"":1701092404237},""EOFI"":{""endTime"":1701100421695,""startTime"":1701094644824},""EOPI"":{""endTime"":1701094644824,""startTime"":1701092777745},""ACTIVE"":{""endTime"":1701092777745,""startTime"":1701092641707},""CLOSED"":{""endTime"":1701100725203,""startTime"":1701100421695},""INACTIVE"":{""endTime"":1701092404237}}",u
1868823995350490521,600309,52,52,52,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-27 19:08:03.099333+00:00,2023-02-21 08:00:00+00:00,2023-02-22 08:00:00+00:00,1701112425000,1701112083101,CUTOFF,"{""BOFI"":{""endTime"":1701108743846,""startTime"":1701108738049},""BOPI"":{""endTime"":1701108738049,""startTime"":1701108491134},""EOFI"":{""endTime"":1701111750282,""startTime"":1701110662269},""EOPI"":{""endTime"":1701110662269,""startTime"":1701109275181},""ACTIVE"":{""endTime"":1701109275181,""startTime"":1701108743846},""CLOSED"":{""endTime"":1701112083020,""startTime"":1701111750282},""INACTIVE"":{""endTime"":1701108491134}}",u
4854951517979569233,600309,53,53,53,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-27 20:00:27.343650+00:00,2023-02-22 08:00:00+00:00,2023-02-23 08:00:00+00:00,1701115981000,1701115227345,CUTOFF,"{""BOFI"":{""endTime"":1701112356655,""startTime"":1701112325475},""BOPI"":{""endTime"":1701112325475,""startTime"":1701112083020},""EOFI"":{""endTime"":1701114619908,""startTime"":1701113865998},""EOPI"":{""endTime"":1701113865998,""startTime"":1701112478423},""ACTIVE"":{""endTime"":1701112478423,""startTime"":1701112356655},""CLOSED"":{""endTime"":1701115227258,""startTime"":1701114619908},""INACTIVE"":{""endTime"":1701112083020}}",u
7798114817957014631,600309,54,54,54,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-27 20:44:18.574215+00:00,2023-02-23 08:00:00+00:00,2023-02-24 08:00:00+00:00,1701118403000,1701117858575,CUTOFF,"{""BOFI"":{""endTime"":1701115470581,""startTime"":1701115439442},""BOPI"":{""endTime"":1701115439442,""startTime"":1701115227258},""EOFI"":{""endTime"":1701117552107,""startTime"":1701117039058},""EOPI"":{""endTime"":1701117039058,""startTime"":1701115652244},""ACTIVE"":{""endTime"":1701115652244,""startTime"":1701115470581},""CLOSED"":{""endTime"":1701117855221,""startTime"":1701117552107},""INACTIVE"":{""endTime"":1701115227258}}",u
4627451045522751924,600309,55,55,55,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-27 21:48:47.308743+00:00,2023-02-24 08:00:00+00:00,2023-02-25 08:00:00+00:00,1701122105000,1701121727309,CUTOFF,"{""BOFI"":{""endTime"":1701118132643,""startTime"":1701118101449},""BOPI"":{""endTime"":1701118101449,""startTime"":1701117855221},""EOFI"":{""endTime"":1701121364311,""startTime"":1701119914235},""EOPI"":{""endTime"":1701119914235,""startTime"":1701118557465},""ACTIVE"":{""endTime"":1701118557465,""startTime"":1701118132643},""CLOSED"":{""endTime"":1701121727257,""startTime"":1701121364311},""INACTIVE"":{""endTime"":1701117855221}}",u
527406366617661351,600309,57,57,57,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-27 23:38:45.269739+00:00,2023-02-26 08:00:00+00:00,2023-02-27 08:00:00+00:00,1701128609000,1701128325276,CUTOFF,"{""BOFI"":{""endTime"":1701125145997,""startTime"":1701125114840},""BOPI"":{""endTime"":1701125114840,""startTime"":1701124902223},""EOFI"":{""endTime"":1701127989954,""startTime"":1701126779326},""EOPI"":{""endTime"":1701126779326,""startTime"":1701125297564},""ACTIVE"":{""endTime"":1701125297564,""startTime"":1701125145997},""CLOSED"":{""endTime"":1701128324915,""startTime"":1701127989954},""INACTIVE"":{""endTime"":1701124902223}}",u
8025441415678303984,600309,59,59,59,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-28 07:00:13.942198+00:00,2023-02-28 08:00:00+00:00,2023-03-01 08:00:00+00:00,1701155237000,1701154813943,CUTOFF,"{""BOFI"":{""endTime"":1701131621022,""startTime"":1701131589798},""BOPI"":{""endTime"":1701131589798,""startTime"":1701131347477},""EOFI"":{""endTime"":1701134278907,""startTime"":1701133038332},""EOPI"":{""endTime"":1701133038332,""startTime"":1701131772759},""ACTIVE"":{""endTime"":1701131772759,""startTime"":1701131621022},""CLOSED"":{""endTime"":1701154813887,""startTime"":1701134278907},""INACTIVE"":{""endTime"":1701131347477}}",u
5669877289999865890,600309,60,60,60,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-28 12:35:22.790089+00:00,2023-03-01 08:00:00+00:00,2023-03-02 08:00:00+00:00,1701175389000,1701174922793,CUTOFF,"{""BOFI"":{""endTime"":1701155126764,""startTime"":1701155119159},""BOPI"":{""endTime"":1701155119159,""startTime"":1701154813887},""EOFI"":{""endTime"":1701174537447,""startTime"":1701172734590},""EOPI"":{""endTime"":1701172734590,""startTime"":1701155260196},""ACTIVE"":{""endTime"":1701155260196,""startTime"":1701155126764},""CLOSED"":{""endTime"":1701174922733,""startTime"":1701174537447},""INACTIVE"":{""endTime"":1701154813887}}",u
2153483448613735521,140793,301,301,301,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 11:17:08.489604+00:00,2010-10-27 18:30:00+00:00,2010-10-28 18:30:00+00:00,1701257114000,1701256628491,CUTOFF,"{""BOFI"":{""endTime"":1701065239193,""startTime"":1701065137795},""BOPI"":{""endTime"":1701065137795,""startTime"":1701064995646},""EOFI"":{""endTime"":1701256370469,""startTime"":1701256179990},""EOPI"":{""endTime"":1701256179990,""startTime"":1701255884270},""ACTIVE"":{""endTime"":1701255884270,""startTime"":1701065239193},""CLOSED"":{""endTime"":1701256628262,""startTime"":1701256370469},""INACTIVE"":{""endTime"":1701064995646}}",u
1413421859024938289,600309,62,62,62,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 14:29:05.527592+00:00,2023-03-03 08:00:00+00:00,2023-03-04 08:00:00+00:00,1701268626000,1701268145528,CUTOFF,"{""BOFI"":{""endTime"":1701253693035,""startTime"":1701253682282},""BOPI"":{""endTime"":1701253682282,""startTime"":1701253341555},""EOFI"":{""endTime"":1701267738176,""startTime"":1701266923377},""EOPI"":{""endTime"":1701266923377,""startTime"":1701253878680},""ACTIVE"":{""endTime"":1701253878680,""startTime"":1701253693035},""CLOSED"":{""endTime"":1701268145474,""startTime"":1701267738176},""INACTIVE"":{""endTime"":1701253341555}}",u
4351751522162839888,140793,302,302,302,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 16:32:06.144802+00:00,2010-10-28 18:30:00+00:00,2010-10-29 18:30:00+00:00,1701276389000,1701275526146,CUTOFF,"{""BOFI"":{""endTime"":1701256936052,""startTime"":1701256709273},""BOPI"":{""endTime"":1701256709273,""startTime"":1701256628262},""EOFI"":{""endTime"":1701275386890,""startTime"":1701275188580},""EOPI"":{""endTime"":1701275188580,""startTime"":1701274869182},""ACTIVE"":{""endTime"":1701274869182,""startTime"":1701256936052},""CLOSED"":{""endTime"":1701275525882,""startTime"":1701275386890},""INACTIVE"":{""endTime"":1701256628262}}",u
6864689885267903166,140793,303,303,303,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 17:05:20.423140+00:00,2010-10-29 18:30:00+00:00,2010-10-30 18:30:00+00:00,1701278317000,1701277520424,CUTOFF,"{""BOFI"":{""endTime"":1701275679846,""startTime"":1701275603077},""BOPI"":{""endTime"":1701275603077,""startTime"":1701275525882},""EOFI"":{""endTime"":1701277411435,""startTime"":1701277183400},""EOPI"":{""endTime"":1701277183400,""startTime"":1701276815900},""ACTIVE"":{""endTime"":1701276815900,""startTime"":1701275679846},""CLOSED"":{""endTime"":1701277520106,""startTime"":1701277411435},""INACTIVE"":{""endTime"":1701275525882}}",u
1171752305587146523,140793,304,304,304,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 17:18:16.259573+00:00,2010-10-30 18:30:00+00:00,2010-10-31 18:30:00+00:00,1701279046000,1701278296260,CUTOFF,"{""BOFI"":{""endTime"":1701277956024,""startTime"":1701277831438},""BOPI"":{""endTime"":1701277831438,""startTime"":1701277520106},""EOFI"":{""endTime"":1701278249340,""startTime"":1701278126406},""EOPI"":{""endTime"":1701278126406,""startTime"":1701277972608},""ACTIVE"":{""endTime"":1701277972608,""startTime"":1701277956024},""CLOSED"":{""endTime"":1701278296046,""startTime"":1701278249340},""INACTIVE"":{""endTime"":1701277520106}}",u
5238061864337202644,140793,305,305,305,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 17:25:45.797239+00:00,2010-10-31 18:30:00+00:00,2010-11-01 18:30:00+00:00,1701279046000,1701278745798,CUTOFF,"{""BOFI"":{""endTime"":1701278373993,""startTime"":1701278327611},""BOPI"":{""endTime"":1701278327611,""startTime"":1701278296046},""EOFI"":{""endTime"":1701278697219,""startTime"":1701278558516},""EOPI"":{""endTime"":1701278558516,""startTime"":1701278390450},""ACTIVE"":{""endTime"":1701278390450,""startTime"":1701278373993},""CLOSED"":{""endTime"":1701278745539,""startTime"":1701278697219},""INACTIVE"":{""endTime"":1701278296046}}",u
2152809700078732728,600309,63,63,63,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 18:01:06.678964+00:00,2023-03-04 08:00:00+00:00,2023-03-05 08:00:00+00:00,1701281239000,1701280866680,CUTOFF,"{""BOFI"":{""endTime"":1701268465266,""startTime"":1701268456902},""BOPI"":{""endTime"":1701268456902,""startTime"":1701268145474},""EOFI"":{""endTime"":1701280460643,""startTime"":1701278958293},""EOPI"":{""endTime"":1701278958293,""startTime"":1701268633213},""ACTIVE"":{""endTime"":1701268633213,""startTime"":1701268465266},""CLOSED"":{""endTime"":1701280863498,""startTime"":1701280460643},""INACTIVE"":{""endTime"":1701268145474}}",u
5912226048350890466,600309,69,69,69,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-30 00:16:34.993003+00:00,2023-03-10 08:00:00+00:00,2023-03-11 08:00:00+00:00,1701303872000,1701303394994,CUTOFF,"{""BOFI"":{""endTime"":1701300094703,""startTime"":1701300086436},""BOPI"":{""endTime"":1701300086436,""startTime"":1701299760049},""EOFI"":{""endTime"":1701302964750,""startTime"":1701301844340},""EOPI"":{""endTime"":1701301844340,""startTime"":1701300241799},""ACTIVE"":{""endTime"":1701300241799,""startTime"":1701300094703},""CLOSED"":{""endTime"":1701303393572,""startTime"":1701302964750},""INACTIVE"":{""endTime"":1701299760049}}",u
1088441341089072390,600309,70,70,70,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-12-01 05:39:27.995580+00:00,2023-03-11 08:00:00+00:00,2023-03-12 08:00:00+00:00,1701409840000,1701409167997,CUTOFF,"{""BOFI"":{""endTime"":1701303707094,""startTime"":1701303698422},""BOPI"":{""endTime"":1701303698422,""startTime"":1701303393572},""EOFI"":{""endTime"":1701408658970,""startTime"":1701361626463},""EOPI"":{""endTime"":1701361626463,""startTime"":1701347570100},""ACTIVE"":{""endTime"":1701347570100,""startTime"":1701303707094},""CLOSED"":{""endTime"":1701409165921,""startTime"":1701408658970},""INACTIVE"":{""endTime"":1701303393572}}",u
4764787804941819692,600309,72,72,72,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-12-01 12:35:58.946919+00:00,2023-03-13 07:00:00+00:00,2023-03-14 07:00:00+00:00,1701434428000,1701434158948,CUTOFF,"{""BOFI"":{""endTime"":1701429698429,""startTime"":1701429690758},""BOPI"":{""endTime"":1701429690758,""startTime"":1701429055280},""EOFI"":{""endTime"":1701433643015,""startTime"":1701431679110},""EOPI"":{""endTime"":1701431679110,""startTime"":1701430021079},""ACTIVE"":{""endTime"":1701430021079,""startTime"":1701429698429},""CLOSED"":{""endTime"":1701434156102,""startTime"":1701433643015},""INACTIVE"":{""endTime"":1701429055280}}",u
7312406261635412287,600309,73,73,73,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-12-04 07:42:15.306405+00:00,2023-03-14 07:00:00+00:00,2023-03-15 07:00:00+00:00,1701676382000,1701675735307,CUTOFF,"{""BOFI"":{""endTime"":1701434552549,""startTime"":1701434521422},""BOPI"":{""endTime"":1701434521422,""startTime"":1701434156102},""EOFI"":{""endTime"":1701675037612,""startTime"":1701672179074},""EOPI"":{""endTime"":1701672179074,""startTime"":1701669515322},""ACTIVE"":{""endTime"":1701669515322,""startTime"":1701434552549},""CLOSED"":{""endTime"":1701675732121,""startTime"":1701675037612},""INACTIVE"":{""endTime"":1701434156102}}",u
5766273459050298318,600309,74,74,74,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-12-04 12:42:42.038065+00:00,2023-03-15 07:00:00+00:00,2023-03-16 07:00:00+00:00,1701695240000,1701693762041,CUTOFF,"{""BOFI"":{""endTime"":1701676219833,""startTime"":1701676188536},""BOPI"":{""endTime"":1701676188536,""startTime"":1701675732121},""EOFI"":{""endTime"":1701681916254,""startTime"":1701679957538},""EOPI"":{""endTime"":1701679957538,""startTime"":1701676951130},""ACTIVE"":{""endTime"":1701676951130,""startTime"":1701676219833},""CLOSED"":{""endTime"":1701693761828,""startTime"":1701681916254},""INACTIVE"":{""endTime"":1701675732121}}",u
8299096582755412067,140793,314,314,314,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-12-04 21:06:19.182289+00:00,2010-11-09 18:30:00+00:00,2010-11-10 18:30:00+00:00,1701724530000,1701723979183,CUTOFF,"{""BOFI"":{""endTime"":1701720404627,""startTime"":1701720285235},""BOPI"":{""endTime"":1701720285235,""startTime"":1701716231995},""EOFI"":{""endTime"":1701721215309,""startTime"":1701721057234},""EOPI"":{""endTime"":1701721057234,""startTime"":1701720425147},""ACTIVE"":{""endTime"":1701720425147,""startTime"":1701720404627},""CLOSED"":{""endTime"":1701723978751,""startTime"":1701721215309},""INACTIVE"":{""endTime"":1701716231995}}",u
1060551898990061441,140793,315,315,315,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-12-05 08:38:44.912226+00:00,2010-11-10 18:30:00+00:00,2010-11-11 18:30:00+00:00,1701766331000,1701765524913,CUTOFF,"{""BOFI"":{""endTime"":1701726247273,""startTime"":1701724139247},""BOPI"":{""endTime"":1701724139247,""startTime"":1701723978751},""EOFI"":{""endTime"":1701764016972,""startTime"":1701762381896},""EOPI"":{""endTime"":1701762381896,""startTime"":1701762212958},""ACTIVE"":{""endTime"":1701762212958,""startTime"":1701726247273},""CLOSED"":{""endTime"":1701765524688,""startTime"":1701764016972},""INACTIVE"":{""endTime"":1701723978751}}",u
4210792538968015165,140793,244,244,244,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-12-05 10:22:49.506021+00:00,2020-08-30 18:30:00+00:00,2020-08-31 18:30:00+00:00,1701787090000,1701771769507,CUTOFF,"{""BOFI"":{""endTime"":1701765529261,""startTime"":1701764752119},""BOPI"":{""endTime"":1701764752119,""startTime"":1701764671110},""EOFI"":{""endTime"":1701771647285,""startTime"":1701769916909},""EOPI"":{""endTime"":1701769916909,""startTime"":1701768827090},""ACTIVE"":{""endTime"":1701768827090,""startTime"":1701765529261},""CLOSED"":{""endTime"":1701771769193,""startTime"":1701771647285},""INACTIVE"":{""endTime"":1701764671110}}",u
3279532382972948420,140793,245,245,245,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-12-06 05:45:53.808489+00:00,2020-08-31 18:30:00+00:00,2020-09-01 18:30:00+00:00,1701845461000,1701841553811,CUTOFF,"{""BOFI"":{""endTime"":1701776416876,""startTime"":1701775949330},""BOPI"":{""endTime"":1701775949330,""startTime"":1701771769193},""EOFI"":{""endTime"":1701779976438,""startTime"":1701779729609},""EOPI"":{""endTime"":1701779729609,""startTime"":1701776469841},""ACTIVE"":{""endTime"":1701776469841,""startTime"":1701776416876},""CLOSED"":{""endTime"":1701841553160,""startTime"":1701779976438},""INACTIVE"":{""endTime"":1701771769193}}",u
8330748318531517230,600309,16,16,16,CLOSED,4605668341250879086,611416744778808635,3419895368155280214,"""null""",1970-01-01 00:00:00+00:00,2023-12-06 05:47:55.760696+00:00,2023-01-16 08:00:00+00:00,2023-01-17 08:00:00+00:00,1701845461000,1701841675762,CUTOFF,"{""BOFI"":{""endTime"":1700819788594,""startTime"":1700819778168},""BOPI"":{""endTime"":1700819778168,""startTime"":1700810744873},""EOFI"":{""endTime"":1701787853147,""startTime"":1701785314250},""EOPI"":{""endTime"":1701785314250,""startTime"":1701769953791},""ACTIVE"":{""endTime"":1701769953791,""startTime"":1700819788594},""CLOSED"":{""endTime"":1701841675693,""startTime"":1701787853147},""INACTIVE"":{""endTime"":1700810744873}}",u
2712170501489827895,600309,76,76,76,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-12-06 09:10:12.097286+00:00,2023-03-17 07:00:00+00:00,2023-03-18 07:00:00+00:00,1701858155000,1701853812099,CUTOFF,"{""BOFI"":{""endTime"":1701759237684,""startTime"":1701759218297},""BOPI"":{""endTime"":1701759218297,""startTime"":1701756783640},""EOFI"":{""endTime"":1701853232956,""startTime"":1701851694299},""EOPI"":{""endTime"":1701851694299,""startTime"":1701763022176},""ACTIVE"":{""endTime"":1701763022176,""startTime"":1701759237684},""CLOSED"":{""endTime"":1701853811879,""startTime"":1701853232956},""INACTIVE"":{""endTime"":1701756783640}}",u
3341649272403018137,600309,17,17,17,CLOSED,4605668341250879086,611416744778808635,3419895368155280214,"""null""",1970-01-01 00:00:00+00:00,2023-12-06 11:24:33.362193+00:00,2023-01-17 08:00:00+00:00,2023-01-18 08:00:00+00:00,1701863632000,1701861873363,CUTOFF,"{""BOFI"":{""endTime"":1701841930797,""startTime"":1701841919930},""BOPI"":{""endTime"":1701841919930,""startTime"":1701841675693},""EOFI"":{""endTime"":1701861644703,""startTime"":1701849018471},""EOPI"":{""endTime"":1701849018471,""startTime"":1701845942087},""ACTIVE"":{""endTime"":1701845942087,""startTime"":1701841930797},""CLOSED"":{""endTime"":1701861873309,""startTime"":1701861644703},""INACTIVE"":{""endTime"":1701841675693}}",u
