ledgerid,coa_id,createdat,lastupdatedat,userid,accountingtype,currency,producttype,attrjson,creditlimit,overdraftlimit,state,debitors,ifi,sub_product_type,zeta_user_id,ifi_product_type,ah_id,ah_debitors,name,code,description,requestid,payload_hash,lastpostingid,lasttransactionid,lastreceipthash,currentbalance
6373171872021356545,,2023-04-26 09:38:58.594538+00:00,2023-04-26 09:38:58.594538+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""15.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""4706110184280225943"",""sourceAccountId"":""9618a924-c815-4c04-aa96-431fdb1eab42"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""220000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230426093450815_137_AionRubyAccountForTAE1314_11"",""sourceTransactionDate"":""2023-04-26"",""account.loan-book-date"":""2010-03-27"",""account.loan-value-date"":""2010-03-27"",""account.loan-account-name"":""Emerald_Testing"",""interestAmountAsOnBookingDate"":""2788""}",,0,CLOSED,,140793,,,,395af85e-44be-4c90-9739-c644c8dddda2,"[""395af85e-44be-4c90-9739-c644c8dddda2""]",,,,TAE_1314_LOAN_12,2328d17a043009198c3c6d6948fc9b09,447139,20230609102922796_428_ada69d59-1f84-4345-a4ba-51fbeb75a5e2,9u5KqA==,0
6887638811757322996,,2023-04-19 06:30:49.905453+00:00,2023-04-19 06:30:49.905453+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""931491030837891147"",""sourceAccountId"":""cb563791-4843-45fd-8ab9-c32fae9c50c3"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""1000000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230419060539832_397_Req_clearance_1681884334"",""sourceTransactionDate"":""2023-04-19"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""16895""}",,0,CLOSED,,140793,,,,e5e87104-1b5f-4546-926f-3393fa23c72f,"[""e5e87104-1b5f-4546-926f-3393fa23c72f""]",,,,AIONloga_loan_process_324,fcdee7cdd055c11af09126e15b55347e,123628,20230419063253327_718_e9f30a45-ad3a-4e1d-a645-a9d2a92a4e17,9uo0PA==,0
6968648153677021225,,2023-01-21 08:24:09.426090+00:00,2023-01-21 08:24:09.426090+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""8856676763747829001"",""creditLimit"":""10000000"",""account.pd-id"":""7762450906761625876"",""account.pf-id"":""4573808434595996540"",""account.openDate"":""2010-01-25"",""account.provider"":""ruby"",""issuance.location"":""TN"",""aura.parent-node-id"":""4573808434595996540"",""ruby.annual-fee.treatment"":""REGULAR""}",9223372036854775807,0,CLOSED,,140793,,,,33aaf81a-a85a-4594-8c80-63b0b04336c0,"[""33aaf81a-a85a-4594-8c80-63b0b04336c0""]",,,,d813de6e-b1a2-4961-9d3b-c3457f8ebd8b,9f4396b1e568f8b44647469ae3d2e24e,999713,20230612141022982_64192@ledger.services.olympus_ArVfHA==,rvdZOA==,13460322
4811609217097046902,,2023-03-14 11:52:14.846592+00:00,2023-03-14 11:52:14.846592+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""4035248022331589538"",""creditLimit"":""900000000"",""account.pd-id"":""2522743094697248881"",""account.pf-id"":""5431494089807464515"",""account.openDate"":""2010-03-10"",""account.provider"":""ruby"",""dontPostInterest"":""false"",""issuance.location"":""TN"",""dontAssessInterest"":""false"",""aura.parent-node-id"":""5431494089807464515"",""ruby.annual-fee.treatment"":""LIFETIME_FREE""}",9223372036854775807,0,CLOSED,,140793,,,,bb98c9e6-d442-4b9b-bfaf-148605f3d679,"[""bb98c9e6-d442-4b9b-bfaf-148605f3d679""]",,,,ngfUDvA1d6Pk6GsCtiCy8plukS,193fa9a7ed7778ac64a50535782260b4,499407,20240117062231854_586_9e6e9cba-4955-4279-af2b-1a41f61753f3,FuhcpQ==,2542069
5380412327091594003,,2023-03-13 13:24:56.132962+00:00,2023-03-13 13:24:56.132962+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""4035248022331589538"",""creditLimit"":""900000000"",""account.pd-id"":""2522743094697248881"",""account.pf-id"":""5431494089807464515"",""account.openDate"":""2010-03-07"",""account.provider"":""ruby"",""dontPostInterest"":""false"",""issuance.location"":""TN"",""dontAssessInterest"":""false"",""aura.parent-node-id"":""5431494089807464515"",""ruby.annual-fee.treatment"":""LIFETIME_FREE""}",9223372036854775807,0,CLOSED,,140793,,,,bfab6879-45a8-4d30-ae53-12a9356e1a57,"[""bfab6879-45a8-4d30-ae53-12a9356e1a57""]",,,,K1DiR9QJykLcPS4TEzznOBYQHY,d579ac4d749cb6cab14f0d780c838dcf,918187,20230405112810893_UpdateState_7574d71b-1f17-4aec-ad91-63e055c658dd,+ofYCA==,1447289
5418050902974483486,,2023-05-02 10:13:13.883447+00:00,2023-05-02 10:13:13.883447+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""15.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""9165047187991512343"",""sourceAccountId"":""8ce5b7af-cf52-452a-83c8-2ac6b39c303d"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""600000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230502101226527_6325_EMI_00018"",""sourceTransactionDate"":""2023-05-02"",""account.loan-book-date"":""2010-03-28"",""account.loan-value-date"":""2010-03-28"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""4698""}",,0,CLOSED,,140793,,,,395af85e-44be-4c90-9739-c644c8dddda2,"[""395af85e-44be-4c90-9739-c644c8dddda2""]",,,,1682243534846_0004,1585baa81ea46806be22fef28573494e,517548,20230516095147723_1931_4d65d8ee-8dee-4680-ad89-112801ed1740,S8YLEQ==,0
5483821885784327553,,2023-04-20 13:41:09.663896+00:00,2023-04-20 13:41:09.663896+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""5089262134595872617"",""sourceAccountId"":""9b89f45f-0d54-49b1-8cea-62d8aead7d97"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""999700"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230412133838593_3403_Req_clearance_1681306710"",""sourceTransactionDate"":""2023-04-12"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""41426""}",,0,CLOSED,,140793,,,,c37eb1bc-f946-46b6-8089-ba4201f0b848,"[""c37eb1bc-f946-46b6-8089-ba4201f0b848""]",,,,AIONloga_loan_process_0020,7de8c1fb986d9a46cf152b94c661a776,215175,20230624084413605_UpdateState_9bfe74cc-41fa-475b-993d-4061f95ecce0,pOHb5A==,314042
5951401934080752310,,2023-04-12 06:09:39.960647+00:00,2023-04-12 06:09:39.960647+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""4128880899142030586"",""sourceAccountId"":""ebe4d3aa-1cb7-469c-b417-4569044bbee7"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""10099700"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230412060746050_9198_Req_clearance_1681279661"",""sourceTransactionDate"":""2023-04-12"",""account.loan-book-date"":""2010-03-23"",""account.loan-value-date"":""2010-03-23"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""467458""}",,0,CLOSED,,140793,,,,dc5ebecd-0790-49b1-952b-6f49785d94cd,"[""dc5ebecd-0790-49b1-952b-6f49785d94cd""]",,,,AIONloga_loan_process_1681279768,9e03a342a3cb14a65a07df2120d7d9ba,943055,20230508055548028_UpdateState_eefbb2f0-4725-4265-8839-5d5f369b3545,22fw0A==,7985131
6213128663823801832,,2023-05-02 09:50:34.927697+00:00,2023-05-02 09:50:34.927697+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""15.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""6410355634383630530"",""sourceAccountId"":""12406590-f0fb-4f6b-95a0-16c34d007a85"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""495000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230502094950759_1971_EMI_00016"",""sourceTransactionDate"":""2023-05-02"",""account.loan-book-date"":""2010-03-28"",""account.loan-value-date"":""2010-03-28"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""4309""}",,0,CLOSED,,140793,,,,ddf1dc11-ca93-4b48-85a1-7f22eefb08d3,"[""ddf1dc11-ca93-4b48-85a1-7f22eefb08d3""]",,,,1682243534846_022,4a37121c1d70b05cbeaf196285f5e5c5,132101,20230624084240820_UpdateState_a895bc6f-f9c8-429a-911f-2b35222b6374,Sy29OA==,259695
6993699687879798222,,2023-01-18 07:29:46.989675+00:00,2023-01-18 07:29:46.989675+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""2201104019684666068"",""creditLimit"":""50000000"",""account.pd-id"":""4202712136292510534"",""account.pf-id"":""3666270197012954215"",""account.openDate"":""2020-04-19"",""account.provider"":""ruby"",""issuance.location"":""TN"",""aura.parent-node-id"":""3666270197012954215"",""ruby.annual-fee.treatment"":""LIFETIME_FREE""}",9223372036854775807,0,CLOSED,,140793,,,,b62a095e-8544-438d-94bf-bffb64fd5fdc,"[""b62a095e-8544-438d-94bf-bffb64fd5fdc""]",,,,31752152-ec50-4963-a3cf-1674026969,56c62928c98476d2dcf23affefb2e49c,130589,20230612142100821_64192@ledger.services.olympus_HYTpYw==,g7U36g==,1005737
5405749746944749890,,2023-04-23 07:26:04.341920+00:00,2023-04-23 07:26:04.341920+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""8856676763747829001"",""creditLimit"":""100000000"",""account.pd-id"":""7762450906761625876"",""account.pf-id"":""4573808434595996540"",""account.openDate"":""2010-03-27"",""account.provider"":""ruby"",""issuance.location"":""TN"",""aura.parent-node-id"":""4573808434595996540"",""ruby.annual-fee.treatment"":""REGULAR""}",9223372036854775807,0,CLOSED,,140793,,,,be18a7f6-1a46-4a7f-91d0-10543fb16b39,"[""be18a7f6-1a46-4a7f-91d0-10543fb16b39""]",,,,58171842-5841-4d75-8ff0-cbcd64b09175,b9dfc8f9eebda8c6aa4e35ed7ac31156,780318,20230612140853614_64192@ledger.services.olympus_AfaVMQ==,vhQceA==,830322
5638767279536873553,,2023-04-26 13:50:00.067695+00:00,2023-04-26 13:50:00.067695+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""15.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""4706110184280225943"",""sourceAccountId"":""9618a924-c815-4c04-aa96-431fdb1eab42"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""495000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230426134906160_107_EMI_0029"",""sourceTransactionDate"":""2023-04-26"",""account.loan-book-date"":""2010-03-27"",""account.loan-value-date"":""2010-03-27"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""4093""}",,0,CLOSED,,140793,,,,395af85e-44be-4c90-9739-c644c8dddda2,"[""395af85e-44be-4c90-9739-c644c8dddda2""]",,,,1682243534846_08,bc711f08c68558233a199928ea2f9dba,716421,20230624084249282_UpdateState_2de25310-b0e7-4aa5-869f-205fe9362280,FPH3ZQ==,215406
5753902685291066454,,2023-01-18 07:44:29.741787+00:00,2023-01-18 07:44:29.741787+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""2201104019684666068"",""creditLimit"":""50000000"",""account.pd-id"":""4202712136292510534"",""account.pf-id"":""3666270197012954215"",""account.openDate"":""2020-04-19"",""account.provider"":""ruby"",""issuance.location"":""TN"",""aura.parent-node-id"":""3666270197012954215"",""dontIssueAddOnCards"":""false"",""dontPostMembershipFee"":""false"",""dontDoLimitEnhancement"":""false"",""blockUserInitiatedDebits"":""false"",""dontReissueOrReplaceCard"":""false"",""ruby.annual-fee.treatment"":""LIFETIME_FREE""}",9223372036854775807,0,CLOSED,,140793,,,,0b788b2c-0f2e-4ddb-8449-6897748e5977,"[""0b788b2c-0f2e-4ddb-8449-6897748e5977""]",,,,31752152-ec50-4963-a3cf-1674027855,906f0174a49b0d1f29666e2ff9fb2018,793858,20240110085731176_2263_3a6b69e3-00d3-44cf-a652-bcec7e6fcc04,FuJ10Q==,178589
6395267493912288767,,2023-04-15 17:15:30.870778+00:00,2023-04-15 17:15:30.870778+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""1798374579159629947"",""sourceAccountId"":""015c850b-32d0-4bd9-8b14-e68eea69c92e"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""10099700"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230415171452934_45911_Req_clearance_1681578888"",""sourceTransactionDate"":""2023-04-15"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking""}",,0,CLOSED,,140793,,,,fcd1fb34-35ed-4e4a-bd5e-d1e8d2ab7cb9,"[""fcd1fb34-35ed-4e4a-bd5e-d1e8d2ab7cb9""]",,,,AIONloga_loan_process_884,55c8241abb28888afd2ba0b24edd68f0,101088,20230624084601087_UpdateState_c77caf0b-581e-420e-9f1c-34052d19983e,nZ+nPw==,3998403
7125229728988178375,,2023-04-13 12:40:03.464115+00:00,2023-04-13 12:40:03.464115+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""7514041315401193341"",""sourceAccountId"":""21814ed3-70f3-4f17-bb8c-26e8f7eccfc8"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""10099700"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230413111942581_3726_Req_clearance_1681384780"",""sourceTransactionDate"":""2023-04-13"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""477753""}",,0,CLOSED,,140793,,,,8c7546fc-0ea8-4f25-8e74-7778115bde7b,"[""8c7546fc-0ea8-4f25-8e74-7778115bde7b""]",,,,AIONloga_loan_process_0011,e606240bf78632a27a89cd32df2e9772,713889,20230624084623502_UpdateState_6fc8d357-b68c-42f1-92ab-f036bedc344d,81ZunQ==,3998403
7300636100633406403,,2023-04-20 09:56:07.465509+00:00,2023-04-20 09:56:07.465509+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""25.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""1767533235756187271"",""sourceAccountId"":""f6d0ecd7-0eb1-4fa6-a55b-25ef1322a8cc"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""300000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230420095434149_1935_EMI_005"",""sourceTransactionDate"":""2023-04-20"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""4967""}",,0,CLOSED,,140793,,,,395af85e-44be-4c90-9739-c644c8dddda2,"[""395af85e-44be-4c90-9739-c644c8dddda2""]",,,,1681910114612_015,4c1eb7be686fd1e181d87cedb49c6b65,351151,20230531160926761_1982_a12cedf9-11d3-4919-addf-f24f8342f5c3,KDOxTw==,0
7679594945536886805,,2023-04-23 06:30:03.741746+00:00,2023-04-23 06:30:03.741746+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""28"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""5252449422181252431"",""sourceAccountId"":""795c1baf-4cda-4289-b76c-a37d8df3f8d2"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""100001"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230421171319601_541_Aion_april21_4"",""sourceTransactionDate"":""2023-04-21"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""Nov_loan_booking"",""interestAmountAsOnBookingDate"":""2761""}",,0,CLOSED,,140793,,,,50026720-be90-4902-933b-2932936e5561,"[""50026720-be90-4902-933b-2932936e5561""]",,,,test1_april21_7,c7993675a99a243d8c655dbb6a4da8b1,933248,20230624084337882_UpdateState_9b900033-667d-48e0-b96b-10c3044098c8,vmZhLQ==,18027
7138184793493469428,,2023-05-16 11:47:05.380771+00:00,2023-05-16 11:47:05.380771+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""7786149904138547297"",""sourceAccountId"":""25973b22-20e6-486d-9b80-b18093b4f064"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""500000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230516114636986_2389_Req_clearance_1684237592"",""sourceTransactionDate"":""2023-05-16"",""account.loan-book-date"":""2010-04-14"",""account.loan-value-date"":""2010-04-14"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""8875""}",,0,CLOSED,,140793,,,,21ee91da-0b3d-4064-9cd1-2ee1c6987e28,"[""21ee91da-0b3d-4064-9cd1-2ee1c6987e28""]",,,,AIONloga_loan_process_468,d4ea4fced0696d877bc30a507ea918ac,384073,20230606161226605_1876_971c95ad-c25b-4291-a1c5-e29fdffa9df3,v4lQng==,0
7403395039964645676,,2023-04-23 07:25:00.107197+00:00,2023-04-23 07:25:00.107197+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""8856676763747829001"",""creditLimit"":""100000000"",""account.pd-id"":""7762450906761625876"",""account.pf-id"":""4573808434595996540"",""account.openDate"":""2010-03-27"",""account.provider"":""ruby"",""issuance.location"":""TN"",""aura.parent-node-id"":""4573808434595996540"",""ruby.annual-fee.treatment"":""REGULAR""}",9223372036854775807,0,CLOSED,,140793,,,,30e8c429-f5a0-4578-89a5-9c6f6ed02f4d,"[""30e8c429-f5a0-4578-89a5-9c6f6ed02f4d""]",,,,1f1019fd-24f2-412b-9c47-bf3e3fd3825e,196f7ec7653cb7203958e45ce6a42eef,948489,20230612140854222_64190@ledger.services.olympus_vH8AoA==,blKKkw==,872079
7468972833918641763,,2023-04-23 08:32:45.952313+00:00,2023-04-23 08:32:45.952313+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""3477090597094803346"",""sourceAccountId"":""045b946a-b631-4b46-8355-e7fea33f3c2b"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""500000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230423083224944_364_Req_clearance_1682238744"",""sourceTransactionDate"":""2023-04-23"",""account.loan-book-date"":""2010-03-27"",""account.loan-value-date"":""2010-03-27"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""11340""}",,0,CLOSED,,140793,,,,adc15642-8f8d-4964-ba7f-871174d15ac2,"[""adc15642-8f8d-4964-ba7f-871174d15ac2""]",,,,AIONloga_loan_process_764,dc5eaacc5afbe4316ac6de7211e0db04,930177,20230601101756328_3334_53e4a903-2825-4a90-97c4-3aa1c0002cbd,YrocTw==,0
7670574560052919688,,2023-04-23 07:53:41.074604+00:00,2023-04-23 07:53:41.074604+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""7817966500687538199"",""sourceAccountId"":""a625ce3d-d4b0-4943-95e4-279087de6ee8"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""500000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230423072454538_680_Cash_Req_clearance_1682234694.0"",""sourceTransactionDate"":""2023-04-23"",""account.loan-book-date"":""2010-03-27"",""account.loan-value-date"":""2010-03-27"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""20719""}",,0,CLOSED,,140793,,,,c2a8773f-7238-4628-a72b-9281709f7caa,"[""c2a8773f-7238-4628-a72b-9281709f7caa""]",,,,AIONloga_loan_process_0023,c062a48a8f9596fa38cd1196cb02b3c1,533243,20230620163901061_UpdateState_e76bf24f-13cd-4d18-bbc6-fb2f204889ea,lnoeBQ==,197462
7679898376831196691,,2023-05-02 10:23:55.371090+00:00,2023-05-02 10:23:55.371090+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""15.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""9165047187991512343"",""sourceAccountId"":""8ce5b7af-cf52-452a-83c8-2ac6b39c303d"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""600000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230502102325642_6338_EMI_00021"",""sourceTransactionDate"":""2023-05-02"",""account.loan-book-date"":""2010-03-28"",""account.loan-value-date"":""2010-03-28"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""4698""}",,0,CLOSED,,140793,,,,395af85e-44be-4c90-9739-c644c8dddda2,"[""395af85e-44be-4c90-9739-c644c8dddda2""]",,,,1682243534846_0007,48e238bf0c7ca79df0f9e61fc6ba537d,373127,20230502104445916_5170_37bf5c88-771e-4825-88e9-d916c4baa0af,Nka5xQ==,0
7742403152653314356,,2023-04-21 07:32:07.167732+00:00,2023-04-21 07:32:07.167732+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""25.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""1700224031166005457"",""sourceAccountId"":""c81d269b-2ea0-4573-a6ce-f5ae918a1678"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""300000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230421073137520_341_EMI_009"",""sourceTransactionDate"":""2023-04-21"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""4967""}",,0,CLOSED,,140793,,,,395af85e-44be-4c90-9739-c644c8dddda2,"[""395af85e-44be-4c90-9739-c644c8dddda2""]",,,,1681910114612_019,288f037c6f9d55555451b904aa4f9d0b,920837,20230421074502499_23_c1c3634b-b465-41b9-a91e-e090538566bb,grXIgQ==,0
