tenant_id,coa_id,product_id,ledger_id,account_id,transaction_id,request_id,amount_paid,posting_category_attributions,remarks,transaction_time,state,created_at,created_by,updated_at,updated_by,id,status,payment_mode,channel_code,external_reference_number,repayment_attributes,reject_attributes,reversal_attributes,reject_reason_code,reversal_reason_code,repayment_book_time,repayment_value_time,reversal_book_time,reversal_value_time,reject_book_time,reject_value_time,state_transition,reversal_remarks,_load_ts_ms,cdc_op,cdc_source_ts_ms
600309,,,,e0faee85-4e62-491c-8903-4ceb4e0aa104,,random-test-81,"{""amount"":10,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-12-05 13:11:01.356876+00:00,,2023-12-06 04:34:02.643129+00:00,,962afe22-69fc-4013-bcb4-7d8ee6bb2c2b,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-04-25 07:00:00+00:00,2020-07-29 07:00:00+00:00,,,,,,,1702639194000,r,1702634284352
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,TEST1234,"{""amount"":1000,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-15 13:17:22.270797+00:00,,2023-11-16 12:02:02.950478+00:00,,49aed2a5-e873-48f9-b543-87c9fbca54ff,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-03-22 08:00:00+00:00,2006-03-20 08:00:00+00:00,,,,,,,1702639194000,r,1702634284386
600309,,,,d1b97ae8-6d02-4af2-9adc-86aa87552ca4,,TEST_1701238862,"{""amount"":150000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-08 08:09:59.130925+00:00,,2023-12-08 08:10:08.499869+00:00,,212104b5-ef8c-420f-a775-5ead9cb14aa1,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","""null""",,,2006-05-02 07:00:00+00:00,2006-05-02 07:00:00+00:00,,,,,,,1702639194000,r,1702634284420
600309,,,,38a506b7-9cbf-4e03-84a3-57cb06d5086e,,TEST_1701238865,"{""amount"":50000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-08 08:13:51.437592+00:00,,2023-12-08 11:26:28.210346+00:00,,4784c92d-2485-4904-9f6f-f415d4b5bbfd,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-02 07:00:00+00:00,2006-05-02 07:00:00+00:00,2006-05-02 07:00:00+00:00,2006-05-02 07:00:00+00:00,,,,,1702639194000,r,1702634284420
600309,,,,ac958bca-695f-43c9-a393-ce0178393056,,TEST_1701238868,"{""amount"":105900,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-08 09:54:03.401852+00:00,,2023-12-08 09:54:16.770805+00:00,,8f7f632f-72cf-4e70-a8e0-4af0f137ee4a,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","""null""",,,2006-05-03 07:00:00+00:00,2006-05-02 07:00:00+00:00,,,,,,,1702639194000,r,1702634284421
600309,,,,38a506b7-9cbf-4e03-84a3-57cb06d5086e,,TEST_1701238866,"{""amount"":50000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-08 08:14:15.742396+00:00,,2023-12-08 08:14:21.995978+00:00,,b9ab5fbc-cb0b-4103-a3bf-c59bc94dcc1b,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","""null""",,,2006-05-02 07:00:00+00:00,2006-05-02 07:00:00+00:00,,,,,,,1702639194000,r,1702634284421
600309,,,,367a049b-e4bf-4f2f-b624-08e13ce7d2dc,,TEST_1701262637,"{""amount"":200000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-11-29 12:57:18.779743+00:00,,2023-11-29 13:59:27.174338+00:00,,4c904f64-a04d-44b9-b97a-e81cfb3de5f5,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","""null""",,,2006-04-19 07:00:00+00:00,2006-04-15 07:00:00+00:00,,,,,,,1702639194000,r,1702634284487
600309,,,,367a049b-e4bf-4f2f-b624-08e13ce7d2dc,,TEST_1701238830,"{""amount"":200000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-11-29 07:51:33.713278+00:00,,2023-11-29 07:51:39.893341+00:00,,7208bf20-c0be-4e76-a574-284a2045402c,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","""null""",,,2006-04-16 07:00:00+00:00,2006-04-15 07:00:00+00:00,,,,,,,1702639194000,r,1702634284488
600309,,,,6fddea85-5863-49bf-9e8a-de08190124f6,,bb1a7185-25c6-4185-Nov-14-1702908776,"{""amount"":3500,""currency"":""USD""}",,Repayment for Jan 2023 Statement,,,2023-12-18 14:12:57.888727+00:00,,2023-12-18 14:12:57.888727+00:00,,fcc27910-6d00-449c-9f66-f444eeaeb041,REPAYMENT_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-05-14 07:00:00+00:00,2006-04-18 07:00:00+00:00,,,,,,,1702909190000,c,1702908777889
600309,,,,fa6851e6-d519-4406-b26f-eba2134beca8,,TEST_1703227710,"{""amount"":156000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-22 06:48:50.572844+00:00,,2023-12-22 12:27:37.213004+00:00,,b9187ec9-2b49-46de-8955-782874780aea,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","""null""",,,2006-05-21 07:00:00+00:00,2006-05-21 07:00:00+00:00,,,,,,,1703248266000,u,1703248057215
600309,,,,22ceaabc-9817-48ae-8827-249f71f65d9c,,TEST_1703227801,"{""amount"":105900,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-26 09:33:57.020522+00:00,,2023-12-26 09:33:57.535721+00:00,,19a89797-25eb-4bd3-a8f1-b8f00f95485e,REPAYMENT_FAILED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","""null""",,,2006-05-22 07:00:00+00:00,2006-05-22 07:00:00+00:00,,,,,,,1703583529000,u,1703583237537
600309,,,,b18a821d-3743-409d-9859-87ed8dbce712,,TEST_1703227803,"{""amount"":55900,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-26 10:35:10.002393+00:00,,2023-12-28 11:27:26.003785+00:00,,671ecf96-af8c-44e5-8134-d79dbd588757,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-22 07:00:00+00:00,2006-05-22 07:00:00+00:00,2006-05-28 07:00:00+00:00,2006-05-28 07:00:00+00:00,,,,,1703763087000,u,1703762846003
600309,,,,657fe910-49da-4720-a00b-4766d25a40e4,,TEST_1702537812,"{""amount"":155900,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-28 11:25:53.035065+00:00,,2023-12-28 13:26:34.737248+00:00,,f3bff3f0-697b-4a90-bb77-ae36e8041f11,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-28 07:00:00+00:00,2006-05-22 07:00:00+00:00,2006-05-28 07:00:00+00:00,2006-05-28 07:00:00+00:00,,,,,1703770394000,u,1703769994738
600309,,,,ea1ace5d-027c-4ceb-b0c2-119fbbdf6b5d,,TEST_1703227816,"{""amount"":156079,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-02 13:34:12.708004+00:00,,2024-01-04 07:12:27.304742+00:00,,b1f3f15b-5ef4-4ee6-931c-f34a43a80383,REVERSAL_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-31 07:00:00+00:00,2006-05-31 07:00:00+00:00,2006-06-08 07:00:00+00:00,2006-06-08 07:00:00+00:00,,,,,1704352723000,u,1704352347307
600309,2370064926097695837,6815839965299306725,3469530419135670381,681876ce-e5ce-4999-bb1e-5c096572202e,20240104183958942_5941_AUTO-12345823,AUTO-12345823,"{""amount"":20000,""currency"":""INR""}","{""rePayments"":{""value"":0,""recordType"":""CREDIT"",""categoryCode"":""rePayments""},""PendingAllocation"":{""value"":20000,""recordType"":""CREDIT"",""categoryCode"":""PendingAllocation""},""InterestFreeUnbilled"":{""value"":20000,""recordType"":""CREDIT"",""categoryCode"":""InterestFreeUnbilled""}}",,2024-01-04 18:40:00.122000+00:00,SUCCESS,2024-01-04 18:40:00.133075+00:00,,2024-01-04 18:40:00.133075+00:00,,4ba8933f-4f4b-498a-8543-ba29c3543178,REPAYMENT_PROCESSED,,,,"[{""key"":""Test"",""value"":""TestValue""},{""key"":""repaymentMode"",""value"":""PG_UPI""}]",,,,,2024-01-04 18:40:00.122000+00:00,2024-01-04 18:40:00.122000+00:00,,,,,,,1704393839000,c,1704393600137
600309,,,,3ab9f9a0-2db7-43d7-8103-b83b5cafd8a0,,testing-dfgsdfg-112AWZEA31qm31,"{""amount"":700,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2024-01-08 11:36:35.657257+00:00,,2024-01-08 11:38:31.621606+00:00,,7bd64074-3ae5-4245-ab2b-1daeff02acf0,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-06-24 07:00:00+00:00,2006-06-24 07:00:00+00:00,2006-06-24 07:00:00+00:00,2006-06-24 07:00:00+00:00,,,,,1704714412000,u,1704713911621
600309,,,,a84e9c95-9422-4120-93b1-d00ae48ed487,,TEST_1701238883,"{""amount"":155900,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-10 11:36:41.528340+00:00,,2023-12-10 11:41:24.106637+00:00,,8bac356e-8e5b-4cd3-a28c-daa51559e7bd,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-04 07:00:00+00:00,2006-05-02 07:00:00+00:00,2006-05-04 07:00:00+00:00,2006-05-04 07:00:00+00:00,,,,,1702639194000,r,1702634283735
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,bb1a7185-25c6-4185-Nov-20-1,"{""amount"":1000,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-20 12:02:40.173328+00:00,,2023-11-20 12:13:09.542078+00:00,,840f2a48-1136-4699-be29-43d2ed67213c,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-04-02 08:00:00+00:00,2006-04-02 08:00:00+00:00,2006-04-02 08:00:00+00:00,2006-04-02 08:00:00+00:00,,,,,1702639194000,r,1702634283795
600309,,,,679264e6-79bf-44b9-b99c-861806c264aa,,TEST_1701238834,"{""amount"":158900,""currency"":""USD""}",,Repayment Reversals testing,,,2023-11-30 11:54:02.359148+00:00,,2023-11-30 11:55:33.202988+00:00,,8ead2a8a-ad70-47b1-a345-0e74e39e822d,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","""null""",,,2006-04-21 07:00:00+00:00,2006-04-20 07:00:00+00:00,,,,,,,1702639194000,r,1702634283821
600309,,,,aedc01db-60bd-4ed1-bec4-b4aa16be9708,,QAtesting31_1701345874,"{""amount"":500,""currency"":""INR""}",,Repayment for Jan 2023 Statement2,,,2023-11-30 12:04:35.049306+00:00,,2023-11-30 12:04:37.922575+00:00,,d6ff2e4d-eebd-4ab7-aa5b-2ef16115abdb,REJECTION_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"""null""","{""chequedate"":""DD-MM-YYYY"",""instrumentReferenceNo"":""999999""}","""null""",CHEQUE_RETURN_WITH_FEE,,,,,,2006-04-21 07:00:00+00:00,2006-04-21 07:00:00+00:00,,,1702639194000,r,1702634283822
600309,,,,045f22b8-e480-4e1d-b183-88a26dc2ff64,,testing-dfgsdfg-112AWZEA31qm4,"{""amount"":400,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-30 08:56:42.376946+00:00,,2023-11-30 08:57:48.386181+00:00,,fbada087-520d-4c17-8b1a-a28000ac717b,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-04-21 07:00:00+00:00,2006-04-21 07:00:00+00:00,2006-04-21 07:00:00+00:00,2006-04-21 07:00:00+00:00,,,,,1702639194000,r,1702634283822
600309,,,,6b05fcf2-efce-4eca-b60b-a7b52436b468,,TEST_1702352208,"{""amount"":4000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-12 08:28:22.715426+00:00,,2023-12-12 09:08:15.550274+00:00,,1cd99df3-c18f-4339-b3bc-b8cee0043b68,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","""null""",,,2006-05-08 07:00:00+00:00,2006-05-06 07:00:00+00:00,,,,,,,1702639194000,r,1702634283844
600309,,,,35fd3289-0e14-4e4a-9ce9-3c668cb1d68d,,TEST_1702352212,"{""amount"":7500,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-12 13:33:30.600067+00:00,,2023-12-12 15:32:13.092120+00:00,,45a9ef8b-2bd0-4d78-be10-213efdff7b2c,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-08 07:00:00+00:00,2006-05-08 07:00:00+00:00,2006-05-08 07:00:00+00:00,2006-05-08 07:00:00+00:00,,,,,1702639194000,r,1702634283845
600309,,,,6b05fcf2-efce-4eca-b60b-a7b52436b468,,TEST_1702352207,"{""amount"":3700,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-12 08:26:09.711549+00:00,,2023-12-12 09:03:41.522418+00:00,,852d8d6b-c371-435d-b406-592c5c2da2f2,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","""null""",,,2006-05-08 07:00:00+00:00,2006-05-06 07:00:00+00:00,,,,,,,1702639194000,r,1702634283845
600309,,,,6b05fcf2-efce-4eca-b60b-a7b52436b468,,TEST_1702352209,"{""amount"":8500,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-12 09:41:36.257097+00:00,,2023-12-12 09:43:24.028069+00:00,,f366dedb-bcce-488b-a9a8-3219df2c4406,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","""null""",,,2006-05-08 07:00:00+00:00,2006-05-06 07:00:00+00:00,,,,,,,1702639194000,r,1702634283846
600309,,,,edac6028-9de3-4a61-b30e-8ccd87b56dd1,,testing-dfgsdfg-112AWZEA31qm19,"{""amount"":700,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-12-11 10:24:33.131924+00:00,,2023-12-11 10:29:30.828338+00:00,,9f1cec4c-2158-41e3-9f24-21be65add884,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-06 07:00:00+00:00,2006-05-06 07:00:00+00:00,2006-05-06 07:00:00+00:00,2006-05-06 07:00:00+00:00,,,,,1702639194000,r,1702634283935
600309,,,,e61ce741-066e-4e32-9c46-8ef675ce494e,,TEST_1701238887,"{""amount"":120000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-11 08:10:33.807558+00:00,,2023-12-11 09:02:24.831163+00:00,,f35ad9b7-f166-42b9-a184-4fb5aabdbe7b,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-05 07:00:00+00:00,2006-05-02 07:00:00+00:00,2006-05-06 07:00:00+00:00,2006-05-06 07:00:00+00:00,,,,,1702639194000,r,1702634283936
600309,,,,87033268-1613-4c7a-9fe6-c691e0abbdb3,,TEST_107,"{""amount"":100,""currency"":""USD""}",,Repayment for Mar 2006 Statement,,,2023-11-24 14:14:55.084064+00:00,,2023-11-24 14:14:58.718169+00:00,,fefe4201-3bab-4893-8eaf-f2beebc8b9bd,REPAYMENT_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-04-11 07:00:00+00:00,2006-04-11 07:00:00+00:00,,,,,,,1702639194000,r,1702634284074
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,abhi-107,"{""amount"":10,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-13 11:46:52.374005+00:00,,2023-11-13 11:46:52.374005+00:00,,06afdcb3-30a6-4c94-b6c9-db78d1a68db6,REPAYMENT_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-03-16 08:00:00+00:00,2020-07-29 07:00:00+00:00,,,,,,,1702639194000,r,1702634284094
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,abhi-101,"{""amount"":10,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-13 06:22:45.464980+00:00,,2023-11-13 06:22:49.160695+00:00,,63aa43dd-dedd-437a-9ca9-f3f65096b829,REPAYMENT_FAILED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-03-15 08:00:00+00:00,2020-07-29 07:00:00+00:00,,,,,,,1702639194000,r,1702634284094
600309,,,,c44de5bf-d54f-4409-ae97-6bf7c36eb69d,,TEST_1701238846,"{""amount"":27319,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-05 07:02:39.732956+00:00,,2023-12-05 07:19:38.399670+00:00,,85f8d2b0-f11b-4363-9bf7-00bbaaa6113d,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2023-03-17 07:00:00+00:00,2006-04-20 07:00:00+00:00,2023-03-17 07:00:00+00:00,2023-03-17 07:00:00+00:00,,,,,1702639194000,r,1702634284137
600309,,,,6461f5fa-540e-4630-9fbd-5ed440465528,,bb1a7185-25c6-4185-Nov-14-1700050329,"{""amount"":1100,""currency"":""USD""}",,Repayment for Jan 2023 Statement,,,2023-11-15 12:12:10.466635+00:00,,2023-11-15 12:12:17.649167+00:00,,edf6cee6-b00b-402f-bf4f-2f9b9b3fa028,REPAYMENT_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-03-22 08:00:00+00:00,2006-03-22 08:00:00+00:00,,,,,,,1702639194000,r,1702634284188
600309,,,,5796381e-2970-4731-9e53-cb8fe6a4db83,,QAtesting1thanks4,"{""amount"":500,""currency"":""INR""}",,Repayment for Jan 2023 Statement2,,,2023-12-04 10:02:33.806847+00:00,,2023-12-04 10:34:11.069761+00:00,,1a38a4b1-c30e-4509-b40a-817da0cd546e,REJECTION_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"""null""","{""chequedate"":""DD-MM-YYYY"",""instrumentReferenceNo"":""999999""}","""null""",CHEQUE_RETURN_WITH_FEE,,,,,,2006-04-25 07:00:00+00:00,2006-04-25 07:00:00+00:00,,,1702639194000,r,1702634284236
600309,,,,4c14b3da-e855-4ea7-82ae-e23a4345c970,,TEST_1701238841,"{""amount"":109362,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-04 10:03:40.770267+00:00,,2023-12-04 12:18:21.290968+00:00,,c1796a36-b641-4a3d-9e6f-19ac6af64995,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-04-25 07:00:00+00:00,2006-04-23 07:00:00+00:00,2006-04-25 07:00:00+00:00,2006-04-25 07:00:00+00:00,,,,,1702639194000,r,1702634284238
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,random-test-34,"{""amount"":10,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-14 09:18:04.319549+00:00,,2023-11-14 09:46:20.259482+00:00,,2bab8202-65f6-4cbe-ba6c-719653386847,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-03-20 08:00:00+00:00,2020-07-29 07:00:00+00:00,2006-03-20 08:00:00+00:00,2006-03-20 08:00:00+00:00,,,,,1702639194000,r,1702634284261
600309,,,,122a07de-d584-49d8-90a3-7d5c0f25fa6f,,TEST_1701238860,"{""amount"":3000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-07 09:58:35.400741+00:00,,2023-12-07 13:25:32.588141+00:00,,2614d191-7bd1-434d-b9ee-118c74c5d7c2,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","""null""",,,2006-05-01 07:00:00+00:00,2006-05-01 07:00:00+00:00,,,,,,,1702639194000,r,1702634284289
600309,,,,394bfa54-bcaa-4830-8d32-d86c634da66c,,bb1a7185-25c6-4185-Nov-14-17000463589,"{""amount"":7046,""currency"":""USD""}",,Repayment for Jan 2023 Statement,,,2023-12-07 09:43:52.560770+00:00,,2023-12-07 10:25:04.207281+00:00,,6f4f22bd-5f70-475d-aa25-f616080aa1df,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-05-01 07:00:00+00:00,2006-05-01 07:00:00+00:00,,,,,,,1702639194000,r,1702634284290
600309,,,,122a07de-d584-49d8-90a3-7d5c0f25fa6f,,TEST_1701238859,"{""amount"":3000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-07 07:46:07.954330+00:00,,2023-12-07 08:44:56.682871+00:00,,d2c9d4c8-0a0c-429b-a8be-fc4adfbde9a7,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-01 07:00:00+00:00,2006-05-01 07:00:00+00:00,2006-05-01 07:00:00+00:00,2006-05-01 07:00:00+00:00,,,,,1702639194000,r,1702634284290
600309,,,,b5e00352-a1ea-4c94-ad42-5e86cf169f53,,TEST_124,"{""amount"":1000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-11-28 07:47:51.022224+00:00,,2023-11-28 07:47:51.022224+00:00,,4d91b727-cb38-4a23-ab83-4d44ffc3c318,REJECTION_PROCESSING,CHEQUE,TURBO,PGBD2702202311012231,"""null""","{""chequedate"":""DD-MM-YYYY"",""instrumentReferenceNo"":""999999""}","""null""",CHEQUE_RETURN_WITH_FEE,,,,,,2006-04-15 07:00:00+00:00,2006-04-15 07:00:00+00:00,,,1702639194000,r,1702634284326
600309,,,,3ef582a0-e2d7-4e28-9636-882d62151121,,testing-dfgsdfg-112AWZEA31qm11,"{""amount"":700,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-12-04 14:09:14.436529+00:00,,2023-12-06 04:34:03.852899+00:00,,be21e6c5-d423-4c57-b9df-fc2a1b3c6340,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-04-25 07:00:00+00:00,2006-04-25 07:00:00+00:00,,,,,,,1702639194000,r,1702634284353
600309,,,,37032324-d507-43fc-8472-804ecc5207ab,,bb1a7185-25c6-4185-Nov-14-1700157407,"{""amount"":1100,""currency"":""USD""}",,Repayment for Jan 2023 Statement,,,2023-11-16 17:56:48.134067+00:00,,2023-11-16 17:58:22.836212+00:00,,da85c9cd-ef19-4f18-be3c-d72d8747c2f7,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-03-25 08:00:00+00:00,2006-03-25 08:00:00+00:00,2006-03-25 08:00:00+00:00,2006-03-25 08:00:00+00:00,,,,,1702639194000,r,1702634284386
600309,,,,c4d453de-c62e-4703-bb7c-1d051fa323c3,,TEST_1701238873,"{""amount"":155900,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-08 11:34:28.536259+00:00,,2023-12-08 13:05:23.257117+00:00,,b28c204f-21d4-408e-8eba-a5aa29e80bc1,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-03 07:00:00+00:00,2006-05-03 07:00:00+00:00,2006-05-03 07:00:00+00:00,2006-05-03 07:00:00+00:00,,,,,1702639194000,r,1702634284421
600309,,,,c4d453de-c62e-4703-bb7c-1d051fa323c3,,TEST_1701238871,"{""amount"":155900,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-08 11:28:36.949428+00:00,,2023-12-08 13:05:13.699201+00:00,,bdd814de-d31a-4af4-af45-b794793a47a9,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-03 07:00:00+00:00,2006-05-02 07:00:00+00:00,2006-05-03 07:00:00+00:00,2006-05-03 07:00:00+00:00,,,,,1702639194000,r,1702634284421
600309,,,,38a506b7-9cbf-4e03-84a3-57cb06d5086e,,TEST_1701238864,"{""amount"":50000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-08 08:13:12.249056+00:00,,2023-12-08 11:26:35.761727+00:00,,e787e5d4-bf1a-41c6-be0b-1f695418fffb,REVERSAL_PROCESSING,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-02 07:00:00+00:00,2006-05-02 07:00:00+00:00,2006-05-03 07:00:00+00:00,2006-05-03 07:00:00+00:00,,,,,1702639194000,r,1702634284422
600309,,,,5796381e-2970-4731-9e53-cb8fe6a4db83,,QAtesting1thanks2,"{""amount"":500,""currency"":""INR""}",,Repayment for Jan 2023 Statement2,,,2023-11-29 12:44:34.453431+00:00,,2023-11-29 12:44:37.615384+00:00,,221a59ad-5391-4398-bc82-a20ad4b1aeda,REJECTION_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"""null""","{""chequedate"":""DD-MM-YYYY"",""instrumentReferenceNo"":""999999""}","""null""",CHEQUE_RETURN_WITH_FEE,,,,,,2006-04-19 07:00:00+00:00,2006-04-19 07:00:00+00:00,,,1702639194000,r,1702634284487
600309,,,,fa6851e6-d519-4406-b26f-eba2134beca8,,4f8647b2-16bf-42ee-af69-2d12c79a80ec,"{""amount"":10,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-12-25 11:30:42.189793+00:00,,2023-12-25 11:30:50.251681+00:00,,2809994d-1bc5-41c0-a80c-c0078321e04f,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-05-22 07:00:00+00:00,2020-07-29 07:00:00+00:00,,,,,,,1703504224000,u,1703503850252
